Description,Score,Facilities,District,Neighbourhood,Room type,Price,Minimum nights,Host name,Number of reviews,Last review,Latitude,Longitude
Rental unit in madrid,★3.90,"1 bedroom, 4 beds, 4 shared baths",Centro,Universidad,Shared room,71,1,Fabrizzio,10,2023-05-15 00:00:00,40.42296,-3.70363
Rental unit in madrid,★4.33,"3 bedrooms, 3 beds, 2 baths",Centro,Embajadores,Entire home/apt,155,1,Roberto & Aaron,33,2023-05-07 00:00:00,40.40996,-3.70138
Rental unit in madrid,★4.42,"1 bedroom, 2 beds, 1 bath",Centro,Universidad,Entire home/apt,66,2,Waless,33,2023-06-03 00:00:00,40.42438,-3.70468
Condo in madrid,★Unknown,"1 bedroom, 1 bed, 1 private bath",San Blas - Canillejas,Rejas,Private room,35,2,Gisella,0,,40.44439,-3.57794
Rental unit in madrid,★4.36,"1 bedroom, 4 beds, 4 shared baths",Centro,Universidad,Shared room,47,1,Fabrizzio,11,2023-05-17 00:00:00,40.42294,-3.70439
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Salamanca,Lista,Entire home/apt,80,1,Deborah,1,2020-01-04 00:00:00,40.43109,-3.67402
Condo in madrid,★4.50,"1 bedroom, 2 beds, 1 bath",Villa de Vallecas,Casco Histórico de Vallecas,Entire home/apt,42,2,Luis,18,2021-12-12 00:00:00,40.37618,-3.63037
Rental unit in madrid,★4.50,"1 bedroom, 4 beds, 4 shared baths",Centro,Universidad,Shared room,24,1,Fabrizzio,16,2023-05-17 00:00:00,40.42103,-3.70356
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Private room,20,2,Lore,1,2020-01-15 00:00:00,40.42851,-3.70588
Rental unit in madrid,★4.35,"1 bedroom, 4 beds, 4 shared baths",Centro,Universidad,Shared room,71,1,Fabrizzio,17,2023-02-05 00:00:00,40.42295,-3.70492
Guest suite in madrid,★4.85,"1 bedroom, 1 bed, 2 baths",Tetuán,Bellas Vistas,Entire home/apt,76,2,Victoria,20,2023-04-21 00:00:00,40.45168,-3.70563
Rental unit in madrid,★3.75,"1 bedroom, 4 beds, 4 shared baths",Centro,Universidad,Private room,109,1,Fabrizzio,4,2023-02-19 00:00:00,40.423,-3.7034
Rental unit in madrid,★4.36,"1 bedroom, 6 beds, 4 shared baths",Centro,Universidad,Private room,163,1,Fabrizzio,14,2023-05-07 00:00:00,40.42102,-3.70323
Rental unit in madrid,★4.95,"1 bedroom, 1 bed, 1 shared bath",Puente de Vallecas,Numancia,Private room,25,1,Gonzalo,44,2023-04-21 00:00:00,40.39875,-3.66775
Rental unit in madrid,★4.0,"1 bedroom, 4 beds, 4 shared baths",Centro,Universidad,Shared room,47,1,Fabrizzio,10,2023-03-06 00:00:00,40.42244,-3.70511
Rental unit in madrid,★4.62,"1 bedroom, 6 beds, 4 shared baths",Centro,Universidad,Shared room,22,1,Fabrizzio,45,2023-04-02 00:00:00,40.42113,-3.70425
Home in madrid,★4.59,"1 bedroom, 1 bed, 1 shared bath",Chamberí,Gaztambide,Private room,60,1,Lyzbeth Esther,32,2023-04-30 00:00:00,40.43581,-3.71166
Rental unit in madrid,★Unknown,"2 bedrooms, 2 beds, 1 bath",Puente de Vallecas,Numancia,Entire home/apt,40,4,Isabel,1,2020-02-06 00:00:00,40.39689,-3.66034
Rental unit in madrid,★4.78,"Studio, 1 bed, 1 bath",Centro,Universidad,Entire home/apt,80,2,Ilaria,18,2023-05-28 00:00:00,40.42735,-3.70684
Rental unit in madrid,★4.65,"1 bedroom, 1 bed, 1.5 shared baths",Centro,Universidad,Private room,45,2,Antonella,17,2023-05-20 00:00:00,40.42837,-3.70404
Rental unit in madrid,★4.75,"4 bedrooms, 5 beds, 3.5 baths",Chamberí,Gaztambide,Entire home/apt,300,3,Caridad,8,2023-05-01 00:00:00,40.43179,-3.71526
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Centro,Palacio,Entire home/apt,193,21,Alejandro,0,,40.41721,-3.70977
Rental unit in madrid,★4.28,"1 bedroom, 1 bed, 1 private bath",Chamberí,Gaztambide,Private room,76,1,Amazinn Places,47,2023-02-22 00:00:00,40.43642,-3.71187
Rental unit in madrid,★4.70,"3 bedrooms, 3 beds, 1 bath",Salamanca,Fuente del Berro,Entire home/apt,147,2,Miguel,67,2023-05-26 00:00:00,40.42447,-3.66846
Rental unit in madrid,★4.88,"Studio, 1 bed, 1 shared bath",Fuencarral - El Pardo,Valverde,Private room,22,1,Jimena,16,2023-05-06 00:00:00,40.49227,-3.69402
Bed and breakfast in madrid,★Unknown,"1 bedroom, 1 bed, 1 private bath",Puente de Vallecas,San Diego,Private room,65,1,Gonzalo,1,2022-06-03 00:00:00,40.39164,-3.66907
Rental unit in madrid,★4.92,"Studio, 1 bed, 1 bath",Centro,Universidad,Entire home/apt,76,3,Claudio,116,2023-06-05 00:00:00,40.42088,-3.70448
Rental unit in madrid,★Unknown,"1 bedroom, 2 beds, 1 shared bath",Centro,Palacio,Private room,500,1,Estefania,0,,40.4091,-3.7146
Rental unit in madrid,★Unknown,"1 bedroom, 2 beds, 1 bath",Puente de Vallecas,San Diego,Entire home/apt,100,2,Airbnb,0,,40.39568,-3.667
Condo in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Fuencarral - El Pardo,Peñagrande,Entire home/apt,71,30,Jdasuits,1,2021-10-01 00:00:00,40.47658,-3.73361
Rental unit in madrid,★Unknown,"2 bedrooms, 2 beds, 2 baths",Centro,Justicia,Entire home/apt,350,3,Raúl,0,,40.42199,-3.69883
Rental unit in madrid,★Unknown,"Studio, 1 bed, 1 bath",Carabanchel,Vista Alegre,Entire home/apt,70,8,José,0,,40.38803,-3.74088
Rental unit in madrid,★5.0,"1 bedroom, 1 shared bath",Usera,Moscardó,Private room,50,1,José,3,2023-03-02 00:00:00,40.38936,-3.70303
Home in madrid,★4.91,"1 bedroom, 4 beds, 1 private bath",San Blas - Canillejas,Salvador,Private room,48,1,Luz,22,2023-05-28 00:00:00,40.44299,-3.63395
Guest suite in madrid,★4.75,"1 bedroom, 1 bed, 1 private bath",Moncloa - Aravaca,Aravaca,Private room,139,30,Anais,4,2021-06-26 00:00:00,40.44971,-3.79002
Condo in madrid,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Arganzuela,Chopera,Private room,25,1,Gang,1,2020-02-20 00:00:00,40.39268,-3.69577
Rental unit in madrid,★4.41,"3 bedrooms, 4 beds, 1 bath",Retiro,Ibiza,Entire home/apt,62,90,David,112,2022-07-24 00:00:00,40.4208,-3.66902
Rental unit in madrid,★4.31,"1 bedroom, 1 bed, 1 private bath",Chamberí,Arapiles,Private room,76,1,Amazinn Places,52,2023-02-02 00:00:00,40.43836,-3.71098
Rental unit in madrid,★Unknown,"1 bedroom, 2 baths",Tetuán,Berruguete,Private room,99,1,Maria,0,,40.45827,-3.71053
Rental unit in madrid,★4.49,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,84,1,Andrea Y Daniel,73,2023-05-19 00:00:00,40.41068,-3.70643
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Puente de Vallecas,Palomeras Bajas,Private room,58,7,Galia,0,,40.38006,-3.66158
Rental unit in madrid,★Unknown,"Studio, 2 beds, 1 shared bath",Chamartín,Prosperidad,Private room,40,1,SteFany,0,,40.44222,-3.67608
Rental unit in madrid,★5.0,"1 bedroom, 1 bed, 1 shared bath",Ciudad Lineal,Ventas,Private room,27,4,Judith,10,2023-05-13 00:00:00,40.42485,-3.65272
Rental unit in madrid,★4.95,"2 bedrooms, 3 beds, 2 baths",Chamberí,Trafalgar,Entire home/apt,164,2,Alvaro,108,2023-06-03 00:00:00,40.42938,-3.6968
Condo in madrid,★4.86,"3 bedrooms, 7 beds, 2 baths",Arganzuela,Delicias,Entire home/apt,140,7,Angeles,7,2023-05-08 00:00:00,40.39496,-3.6881
Hostel in madrid,★4.77,"1 bedroom, 1 bed, 1 private bath",Centro,Universidad,Private room,66,1,Francisco,183,2023-05-22 00:00:00,40.42631,-3.70379
Hostel in madrid,★4.64,"1 bedroom, 1 bed, 1 private bath",Centro,Universidad,Private room,67,1,Francisco,175,2023-06-01 00:00:00,40.42648,-3.70434
Rental unit in madrid,★4.94,"2 bedrooms, 2 beds, 2 baths",Chamberí,Trafalgar,Entire home/apt,171,2,Alvaro,123,2023-06-01 00:00:00,40.42868,-3.69613
Rental unit in madrid,★5.0,"1 bedroom, 2 beds, 1 bath",Fuencarral - El Pardo,Valverde,Private room,29,1,Maria,5,2020-02-23 00:00:00,40.49425,-3.69349
Rental unit in madrid,★Unknown,"1 bedroom, 2 beds, 1 bath",Centro,Universidad,Entire home/apt,189,1,Ana,2,2020-02-29 00:00:00,40.42348,-3.70193
Rental unit in madrid,★4.67,"Studio, 2 beds, 1.5 baths",Tetuán,Valdeacederas,Entire home/apt,61,3,Raúl,101,2023-06-06 00:00:00,40.46235,-3.69744
Hostel in madrid,★4.54,"1 bedroom, 1 bed, 1 private bath",Centro,Universidad,Private room,93,1,Francisco,188,2023-05-16 00:00:00,40.42422,-3.70276
Hostel in madrid,★4.53,"1 bedroom, 1 bed, 1 private bath",Centro,Universidad,Private room,97,1,Francisco,182,2023-04-12 00:00:00,40.42473,-3.70229
Hostel in madrid,★4.69,"1 bedroom, 2 beds, 1 private bath",Centro,Universidad,Private room,106,1,Francisco,338,2023-06-07 00:00:00,40.42605,-3.70218
Guest suite in madrid,★4.89,"1 bedroom, 1 bed, 1 bath",Hortaleza,Palomas,Entire home/apt,53,2,Alejandro,105,2023-06-07 00:00:00,40.45079,-3.6097
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Puente de Vallecas,San Diego,Entire home/apt,20,7,Airbnb,0,,40.39649,-3.66582
Rental unit in madrid,★4.67,"2 bedrooms, 3 beds, 2 baths",Centro,Cortes,Entire home/apt,144,2,Raul,85,2023-05-29 00:00:00,40.41468,-3.69911
Rental unit in madrid,★4.92,"1 bedroom, 1 bed, 1 shared bath",Ciudad Lineal,Ventas,Private room,40,1,Víctor & Luis,110,2023-04-30 00:00:00,40.43215,-3.64944
Rental unit in madrid,★4.46,"1 bedroom, 1 bed, 1 private bath",Chamberí,Arapiles,Private room,76,1,Amazinn Places,61,2023-03-10 00:00:00,40.43819,-3.71097
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 private bath",Centro,Justicia,Private room,179,2,Jaime,1,2022-10-03 00:00:00,40.42489,-3.69337
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 2 baths",Puente de Vallecas,Entrevías,Private room,55,2,Inara,0,,40.38404,-3.67168
Rental unit in madrid,★4.85,"1 bedroom, 2 beds, 1 bath",San Blas - Canillejas,Rejas,Entire home/apt,59,2,Mamen,131,2023-06-06 00:00:00,40.4491,-3.57707
Rental unit in madrid,★4.38,"2 bedrooms, 2 beds, 1 bath",Latina,Puerta del Angel,Entire home/apt,90,3,Cristina,16,2023-05-22 00:00:00,40.40636,-3.73458
Rental unit in madrid,★4.43,"1 bedroom, 2 beds, 2 baths",Salamanca,Fuente del Berro,Entire home/apt,53,2,Rodrigo,99,2023-05-26 00:00:00,40.42301278621049,-3.666365815885511
Home in madrid,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Centro,Sol,Private room,60,1,Carlos,0,,40.41969,-3.70647
Rental unit in madrid,★4.14,"1 bedroom, 1 bed, 1 shared bath",Puente de Vallecas,Numancia,Private room,37,1,Ruben,7,2020-03-07 00:00:00,40.40308,-3.6652
Rental unit in madrid,★4.94,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,386,1,Daniel,62,2023-04-07 00:00:00,40.41183,-3.70274
Rental unit in madrid,★4.85,"1 bedroom, 2 beds, 1 bath",Centro,Palacio,Entire home/apt,148,1,Arturo,96,2023-05-24 00:00:00,40.41269,-3.71508
Rental unit in madrid,★4.50,"1 bedroom, 1 bed, 1 shared bath",Puente de Vallecas,Numancia,Private room,29,1,Ruben,10,2020-03-06 00:00:00,40.40216,-3.66533
Rental unit in madrid,★4.11,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,72,1,Fran,36,2023-05-22 00:00:00,40.40998,-3.70311
Rental unit in madrid,★Unknown,"3 bedrooms, 4 beds, 1 bath",Centro,Justicia,Entire home/apt,60,28,Maria,0,,40.41956,-3.69628
Rental unit in madrid,★4.44,"1 bedroom, 1 bath",Centro,Embajadores,Entire home/apt,77,3,Fran,57,2023-06-03 00:00:00,40.41012,-3.70003
Rental unit in madrid,★Unknown,"4 bedrooms, 4 beds, 1 bath",Chamberí,Arapiles,Entire home/apt,245,1,Javier,0,,40.43788,-3.70929
Rental unit in madrid,★Unknown,"Studio, 1 bed, 1 shared bath",Ciudad Lineal,Pueblo Nuevo,Private room,24,10,Julito,1,2022-05-31 00:00:00,40.4189,-3.62919
Rental unit in madrid,★Unknown,"1 bedroom, 1 bath",Latina,Aguilas,Private room,55,2,Angelo,0,,40.38169,-3.76863
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Arganzuela,Palos de Moguer,Private room,16,15,Sandra,1,2020-05-06 00:00:00,40.40493,-3.69273
Rental unit in madrid,★Unknown,"Studio, 2 beds, 1 shared bath",Tetuán,Cuatro Caminos,Private room,30,2,Nardella,0,,40.45603,-3.70178
Rental unit in madrid,★Unknown,"1 bedroom, 1 bath",Centro,Embajadores,Private room,40,2,Silvia Juliana,0,,40.40967,-3.6987
Rental unit in madrid,★4.50,"1 bedroom, 1 bed, 1 bath",Centro,Justicia,Entire home/apt,69,1,Berenice,4,2020-03-02 00:00:00,40.4252,-3.69819
Rental unit in madrid,★4.33,"1 bedroom, 2 beds, 1 bath",Centro,Universidad,Entire home/apt,114,3,Leticia,3,2022-07-10 00:00:00,40.42207,-3.70313
Rental unit in madrid,★4.23,"Studio, 1 bed, 1 bath",Centro,Cortes,Entire home/apt,77,3,Lucia Y Juan,53,2023-06-03 00:00:00,40.41112,-3.695
Rental unit in madrid,★4.67,"Studio, 1 bed, 1 bath",Centro,Justicia,Entire home/apt,84,3,MadreamsRent,81,2023-05-26 00:00:00,40.41981,-3.6979
Rental unit in madrid,★Unknown,"2 bedrooms, 2 beds, 1 bath",Puente de Vallecas,San Diego,Entire home/apt,50,30,Airbnb,0,,40.39361,-3.66882
Rental unit in madrid,★Unknown,"2 bedrooms, 3 beds, 1 bath",Usera,Orcasur,Entire home/apt,75,2,Nichole,1,2020-01-21 00:00:00,40.37051,-3.69495
Rental unit in madrid,★4.62,"2 bedrooms, 3 beds, 1 bath",Centro,Embajadores,Entire home/apt,109,3,Capodicasa,110,2023-06-07 00:00:00,40.40786,-3.70328
Rental unit in madrid,★4.85,"1 bedroom, 1 bed, 1 shared bath",Chamberí,Trafalgar,Private room,40,1,Estela,41,2022-03-27 00:00:00,40.43007,-3.70418
Condo in madrid,★Unknown,"2 bedrooms, 2 beds, 2 baths",Moncloa - Aravaca,Valdezarza,Entire home/apt,86,1,Antonelaa,1,2023-02-26 00:00:00,40.46766,-3.71585
Rental unit in madrid,★4.58,"1 bedroom, 1 bed, 1 bath",Centro,Sol,Entire home/apt,124,1,Daniel,26,2023-05-16 00:00:00,40.41658,-3.70696
Rental unit in madrid,★4.82,"1 bedroom, 1 bed, 1 shared bath",San Blas - Canillejas,Hellín,Private room,42,1,Marisela,22,2023-05-28 00:00:00,40.434,-3.61289
Rental unit in madrid,★Unknown,"1 bedroom, 3 beds, 1 bath",Centro,Palacio,Private room,42,1,Marina,2,2020-01-15 00:00:00,40.40951,-3.712
Rental unit in madrid,★4.92,"1 bedroom, 1 bed, 2 baths",Arganzuela,Chopera,Private room,39,1,Eliyah,12,2023-06-04 00:00:00,40.3956,-3.69666
Rental unit in madrid,★Unknown,"2 bedrooms, 5 beds, 1 bath",Carabanchel,Buenavista,Entire home/apt,100,2,Alex,2,2020-03-15 00:00:00,40.37306,-3.75049
Rental unit in madrid,★Unknown,"1 bedroom, 2 beds, 1 bath",Centro,Universidad,Entire home/apt,80,60,Uni,0,,40.42728,-3.71134
Rental unit in madrid,★4.89,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,53,6,Gloria,35,2023-06-08 00:00:00,40.40837159520798,-3.704037665637083
Loft in madrid,★4.76,"1 bedroom, 2 beds, 1 bath",Fuencarral - El Pardo,Pilar,Entire home/apt,66,7,Bascuas,33,2023-06-07 00:00:00,40.4754,-3.70786
Rental unit in madrid,★4.81,"3 bedrooms, 4 beds, 2 baths",Centro,Embajadores,Entire home/apt,333,2,Marcelo,107,2023-05-30 00:00:00,40.411423,-3.702589
Rental unit in madrid,★4.78,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Entire home/apt,83,2,Emerson,67,2023-05-28 00:00:00,40.42392,-3.70747
Rental unit in madrid,★4.85,"2 bedrooms, 3 beds, 1 bath",Chamartín,Hispanoamérica,Entire home/apt,105,14,Elena,13,2023-05-26 00:00:00,40.45816,-3.67716
Condo in madrid,★4.17,"1 bedroom, 2 beds, 1.5 baths",Centro,Embajadores,Entire home/apt,150,1,Julieta Y Julián,6,2022-11-11 00:00:00,40.40756,-3.70952
Rental unit in madrid,★Unknown,"2 bedrooms, 2 beds, 2 baths",Carabanchel,San Isidro,Entire home/apt,86,1,Sara,0,,40.39424,-3.72681
Rental unit in madrid,★Unknown,"2 bedrooms, 3 beds, 2 baths",Centro,Palacio,Entire home/apt,195,1,Leticia,1,2020-03-02 00:00:00,40.41704,-3.70866
Serviced apartment in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Moncloa - Aravaca,Argüelles,Entire home/apt,183,1,Williams,1,2020-01-21 00:00:00,40.42475,-3.71438
Rental unit in madrid,★4.56,"1 bedroom, 6 beds, 4 shared baths",Centro,Sol,Shared room,14,1,Isabel,9,2020-07-18 00:00:00,40.41761,-3.70498
Condo in madrid,★Unknown,"1 bedroom, 2 beds, 1.5 baths",Fuencarral - El Pardo,Pilar,Private room,11,20,Jeremias,0,,40.48003,-3.71308
Rental unit in madrid,★4.96,"1 bedroom, 1 bed, 1 shared bath",Salamanca,Recoletos,Private room,25,7,Irene,28,2023-05-03 00:00:00,40.42488,-3.68048
Rental unit in madrid,★Unknown,"1 bedroom, 6 beds, 4 shared baths",Centro,Universidad,Shared room,14,1,Isabel,1,2020-03-03 00:00:00,40.42096,-3.70415
Rental unit in madrid,★5.0,"1 bedroom, 2 beds, 1 bath",Chamartín,Hispanoamérica,Entire home/apt,63,2,Sofia,24,2023-05-26 00:00:00,40.45479,-3.68065
Rental unit in madrid,★Unknown,"1 bedroom, 6 beds, 4 shared baths",Centro,Universidad,Shared room,14,1,Isabel,1,2020-02-03 00:00:00,40.42171,-3.70301
Rental unit in madrid,★4.50,"1 bedroom, 1 bed, 1 shared bath",Carabanchel,Opañel,Private room,25,1,Jose,30,2022-08-31 00:00:00,40.38924,-3.71923
Rental unit in madrid,★Unknown,"2 bedrooms, 3 beds, 1 bath",Centro,Universidad,Entire home/apt,100,2,MadreamsRent,2,2020-11-30 00:00:00,40.4271,-3.70182
Rental unit in madrid,★4.67,"2 bedrooms, 2 beds, 2 baths",Centro,Sol,Entire home/apt,128,2,Leticia,3,2021-12-30 00:00:00,40.41667,-3.7069
Rental unit in madrid,★Unknown,"1 bedroom, 2 beds, 1 shared bath",San Blas - Canillejas,Salvador,Private room,39,2,Daniel,0,,40.43955,-3.63394
Rental unit in madrid,★Unknown,"1 bedroom, 1 shared bath",Chamartín,El Viso,Private room,150,1,Vane,0,,40.45093,-3.69048
Rental unit in madrid,★4.76,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,87,1,Orlando,180,2023-05-26 00:00:00,40.40897,-3.70302
Rental unit in madrid,★4.0,"1 bedroom, 6 beds, 4 shared baths",Centro,Universidad,Shared room,14,1,Isabel,4,2020-03-08 00:00:00,40.42128,-3.70329
Rental unit in madrid,★5.0,"1 bedroom, 2 beds, 1 bath",Arganzuela,Imperial,Entire home/apt,80,60,Helena,4,2023-05-07 00:00:00,40.41349,-3.71709
Rental unit in madrid,★Unknown,"1 bedroom, 6 beds, 4 shared baths",Centro,Universidad,Shared room,14,1,Isabel,0,,40.421,-3.70341
Serviced apartment in madrid,★Unknown,"Studio, 2 shared baths",Moncloa - Aravaca,Valdezarza,Private room,93,1,Maria,0,,40.45836,-3.71233
Rental unit in madrid,★5.0,"3 bedrooms, 4 beds, 2 baths",Chamberí,Rios Rosas,Entire home/apt,271,1,Eva,6,2020-06-10 00:00:00,40.44429,-3.69966
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Retiro,Pacífico,Private room,49,2,Alex,0,,40.40412,-3.68081
Rental unit in madrid,★Unknown,"1 bedroom, 2 shared baths",Tetuán,Bellas Vistas,Private room,101,1,Maria,0,,40.45647,-3.71022
Rental unit in madrid,★4.37,"1 bedroom, 3 beds, 1 bath",Centro,Palacio,Entire home/apt,220,2,Sol Square,82,2023-05-25 00:00:00,40.42044,-3.70686
Rental unit in madrid,★Unknown,"1 bedroom, 1 bath",San Blas - Canillejas,Hellín,Private room,104,1,Anthony,1,2020-01-27 00:00:00,40.43115,-3.61849
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 private bath",Centro,Palacio,Private room,35,2,Kathleen,1,2020-01-25 00:00:00,40.42065,-3.70869
Hostel in madrid,★4.0,"Studio, 1 bed, 1 private bath",Centro,Palacio,Private room,699,1,Suites You,22,2022-09-02 00:00:00,40.4172,-3.7125
Bed and breakfast in madrid,★4.94,"1 bedroom, 1 bed, 2 baths",Carabanchel,Comillas,Private room,30,2,Isabel,35,2023-06-03 00:00:00,40.39282,-3.71209
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Centro,Palacio,Private room,32,2,Kathleen,0,,40.42133,-3.71072
Rental unit in madrid,★4.65,"1 bedroom, 2 beds, 1 bath",Puente de Vallecas,San Diego,Entire home/apt,71,2,Grupo Empresarial,46,2023-05-23 00:00:00,40.393593,-3.667731
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 shared bath",San Blas - Canillejas,Arcos,Private room,52,2,Manu,0,,40.42681,-3.61727
Townhouse in madrid,★4.94,"2 bedrooms, 4 beds, 1 bath",Usera,Moscardó,Entire home/apt,126,3,Lola,63,2023-06-04 00:00:00,40.38766,-3.70977
Rental unit in madrid,★4.88,"1 bedroom, 1 bed, 1 shared bath",Latina,Puerta del Angel,Private room,17,15,Azucena,9,2023-06-01 00:00:00,40.41154,-3.73265
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Chamartín,Ciudad Jardín,Entire home/apt,45,7,Belen,0,,40.44472,-3.67741
Rental unit in madrid,★4.69,"Studio, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,89,4,Marina,26,2023-06-06 00:00:00,40.40891,-3.69803
Dome in madrid,★4.73,"1 bedroom, 1 bed, 1.5 shared baths",Ciudad Lineal,Concepción,Private room,36,2,Bertha,64,2023-05-07 00:00:00,40.43438,-3.65801
Rental unit in madrid,★4.86,"3 bedrooms, 4 beds, 1 bath",Fuencarral - El Pardo,Pilar,Entire home/apt,116,1,Carmen Y Marco,28,2023-03-10 00:00:00,40.47763,-3.70677
Condo in madrid,★Unknown,"Studio, 1 bath",Villaverde,San Andrés,Private room,51,1,Carlos,0,,40.34242,-3.71185
Rental unit in madrid,★4.89,"2 bedrooms, 2 beds, 2.5 baths",Centro,Universidad,Entire home/apt,449,3,Alicia,28,2023-04-30 00:00:00,40.42195510864258,-3.7079319953918457
Rental unit in madrid,★Unknown,"2 bedrooms, 3 beds, 1 bath",Latina,Puerta del Angel,Entire home/apt,103,3,MadreamsRent,2,2020-03-01 00:00:00,40.41529,-3.7249
Rental unit in madrid,★4.61,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Entire home/apt,96,1,Miguel,28,2023-02-09 00:00:00,40.42832,-3.70524
Chalet in madrid,★New,"1 bedroom, 1 bed, 1 private bath",Moncloa - Aravaca,Aravaca,Private room,36,3,Augusto,0,,40.45559016622125,-3.788478378044388
Rental unit in madrid,★4.25,"1 bedroom, 1 bed, 1 bath",Hortaleza,Apostol Santiago,Private room,40,1,Gabriela,16,2023-05-14 00:00:00,40.47915,-3.66302
Rental unit in madrid,★5.0,"1 bedroom, 1 bed, 1 private bath",Barajas,Casco Histórico de Barajas,Private room,49,1,Sergio And Lou,23,2022-03-06 00:00:00,40.47364,-3.57791
Rental unit in madrid,★4.39,"Studio, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,63,2,Armida Roxana,129,2023-05-23 00:00:00,40.40969,-3.70471
Condo in madrid,★Unknown,"1 bedroom, 1 shared bath",Moncloa - Aravaca,Valdezarza,Private room,54,2,Daniel,1,2021-11-04 00:00:00,40.46968,-3.71846
Rental unit in madrid,★Unknown,"2 bedrooms, 1 bed, 2 baths",Moncloa - Aravaca,Argüelles,Entire home/apt,53,3,Marta,0,,40.43231,-3.71859
Condo in madrid,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Moncloa - Aravaca,Valdezarza,Private room,50,2,Daniel,2,2022-11-30 00:00:00,40.4696,-3.71845
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Chamartín,Castilla,Private room,200,1,Elena,1,2020-01-21 00:00:00,40.47085,-3.67417
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Latina,Cármenes,Private room,40,1,Espe,2,2020-02-23 00:00:00,40.40685,-3.72478
